name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
EE:56:81:F6:50:51,20160107112340.379,-70,28,0,0.322021,0.364746,-0.017822,NaN,13.392858,10.909674
EE:56:81:F6:50:51,20160107112340.384,-70,29,0,-0.174316,-0.197021,-0.185059,NaN,13.392858,10.909674
EE:56:81:F6:50:51,20160107112340.390,-70,30,0,0.341553,0.309814,-0.258545,NaN,13.392858,10.909674
EE:56:81:F6:50:51,20160107112340.395,-70,31,0,1.999756,0.802979,-0.628174,NaN,13.392858,10.909674
EE:56:81:F6:50:51,20160107112342.548,-70,0,0,1.224365,0.475098,-0.315674,NaN,13.392858,10.909674
EE:56:81:F6:50:51,20160107112342.562,-70,1,0,0.126709,0.037354,-0.134766,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.668,-70,2,0,-0.068848,-0.443848,-0.097168,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.675,-70,3,0,0.775879,0.241211,-0.626953,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.679,-70,4,0,1.999756,0.766113,-0.533936,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.684,-70,5,0,1.297363,0.237549,-0.079590,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.690,-70,6,0,-0.302246,-0.033691,-0.181152,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.694,-70,7,0,0.005371,-0.028809,-0.105713,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.700,-70,8,0,1.954590,0.514893,-0.652832,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.704,-70,9,0,1.872314,0.962402,-0.208252,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.708,-70,10,0,0.503906,0.183350,-0.293457,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.714,-70,11,0,-0.008545,-0.434570,-0.300049,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.718,-70,12,0,0.090820,0.304688,-0.200439,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.722,-70,13,0,1.999756,0.045410,-0.422119,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.727,-70,14,0,1.192627,0.617432,-0.377686,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.731,-70,15,0,0.071533,0.298584,-0.020752,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.735,-70,16,0,-0.019043,-0.122559,-0.078857,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.740,-70,17,0,0.792236,0.337158,-0.564453,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.744,-70,18,0,1.999756,1.025879,-0.428467,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112342.748,-70,19,0,0.975342,0.208008,-0.242432,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.048,-70,20,0,0.117432,-0.118164,-0.187012,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.058,-70,21,0,-0.210693,-0.104004,-0.070801,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.157,-70,22,0,1.832031,-0.150391,-0.618652,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.174,-70,23,0,1.941895,1.218018,-0.240479,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.181,-70,24,0,0.895264,0.171387,-0.098633,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.186,-70,25,0,-0.259033,-0.183350,-0.125977,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.192,-70,26,0,0.072021,-0.008545,-0.137207,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.201,-70,27,0,1.999756,0.785645,-0.800781,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.207,-70,28,0,1.569824,0.560303,-0.526367,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.215,-70,29,0,0.370605,0.111816,-0.111816,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.219,-70,30,0,-0.214355,-0.425781,-0.203125,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112343.224,-70,31,0,0.109619,0.193359,-0.266602,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112344.800,-70,0,0,1.999756,0.549316,-0.613770,NaN,13.392858,23.909805
EE:56:81:F6:50:51,20160107112344.810,-70,1,0,1.447510,0.345947,-0.336426,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.830,-70,2,0,-0.186523,0.094482,-0.147705,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.836,-70,3,0,-0.069336,-0.081543,-0.106201,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.840,-70,4,0,0.805908,0.450195,-0.597900,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.845,-70,5,0,1.999756,0.979736,-0.334717,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.849,-70,6,0,0.837158,0.063721,-0.434082,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.855,-70,7,0,-0.040283,-0.228271,-0.171143,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.861,-70,8,0,-0.172119,0.180664,-0.081055,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.866,-70,9,0,1.999756,-0.147705,-0.693359,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.953,-70,10,0,1.720459,0.877197,-0.378174,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.958,-70,11,0,0.418945,0.417969,0.002930,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.963,-70,12,0,-0.178467,-0.191650,-0.207520,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.967,-70,13,0,0.299561,0.104004,-0.280029,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.972,-70,14,0,1.999756,0.900146,-0.547607,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.976,-70,15,0,1.170166,0.560303,-0.556152,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.980,-70,16,0,0.232666,-0.057129,0.014404,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.985,-70,17,0,-0.115479,-0.248779,-0.083008,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.989,-70,18,0,1.699951,-0.001953,-0.791260,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112344.994,-70,19,0,1.733154,1.037598,-0.422363,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.082,-70,20,0,0.862793,0.318115,-0.042480,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.100,-70,21,0,-0.273926,-0.315674,-0.111084,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.111,-70,22,0,0.285889,0.136719,-0.319580,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.122,-70,23,0,1.999756,1.081543,-0.547363,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.134,-70,24,0,1.264648,0.335693,-0.414062,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.138,-70,25,0,0.113525,-0.041260,-0.156738,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.150,-70,26,0,-0.096680,-0.265137,-0.118164,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.162,-70,27,0,1.156738,0.147705,-0.708984,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.166,-70,28,0,1.999756,0.886230,-0.572998,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.176,-70,29,0,1.239502,0.258545,-0.097656,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.275,-70,30,0,-0.362549,-0.013428,-0.137939,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112345.279,-70,31,0,0.044678,-0.199707,-0.173096,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112347.298,-70,0,0,1.999756,0.752441,-0.570312,NaN,13.392858,13.011600
EE:56:81:F6:50:51,20160107112347.306,-70,1,0,1.935547,0.958252,-0.227295,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.336,-70,2,0,0.531006,0.192139,-0.180664,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.342,-70,3,0,-0.102783,-0.415283,-0.219482,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.346,-70,4,0,0.050293,0.125244,-0.237549,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.351,-70,5,0,1.999756,0.251465,-0.699463,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.355,-70,6,0,1.206543,0.593262,-0.441650,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.361,-70,7,0,0.125977,0.223877,-0.020020,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.366,-70,8,0,-0.099609,-0.024902,-0.121094,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.371,-70,9,0,0.583252,0.385498,-0.463379,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.375,-70,10,0,1.999756,0.993164,-0.474854,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.381,-70,11,0,1.145996,0.383057,-0.376953,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.385,-70,12,0,0.277832,-0.164551,-0.101562,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.389,-70,13,0,-0.184570,-0.132568,-0.093262,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.395,-70,14,0,1.823730,-0.093750,-0.826416,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.400,-70,15,0,1.700439,0.935791,-0.490234,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.405,-70,16,0,0.772949,0.379395,-0.068115,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.412,-70,17,0,-0.241699,-0.304199,-0.085205,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.508,-70,18,0,0.194092,0.027832,-0.271484,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.512,-70,19,0,1.999756,0.949707,-0.753174,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.587,-70,20,0,1.463623,0.557129,-0.462158,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.593,-70,21,0,0.299561,0.058350,-0.094727,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.599,-70,22,0,-0.155762,-0.454590,-0.168457,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.609,-70,23,0,0.742432,0.291260,-0.560303,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.615,-70,24,0,1.999756,0.689697,-0.540771,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.620,-70,25,0,1.224121,0.201416,-0.170898,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.627,-70,26,0,-0.338135,0.001953,-0.201172,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.633,-70,27,0,0.040039,-0.023438,-0.089111,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.637,-70,28,0,1.884521,0.600830,-0.653076,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.644,-70,29,0,1.930420,0.916748,-0.311768,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.648,-70,30,0,0.524902,0.111328,-0.301514,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112347.652,-70,31,0,-0.078613,-0.366455,-0.152100,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112349.798,-70,0,0,0.202881,0.260498,-0.329590,NaN,13.392858,8.102884
EE:56:81:F6:50:51,20160107112349.807,-70,1,0,1.999756,0.270020,-0.454590,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.830,-70,2,0,1.270508,0.449219,-0.312012,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.836,-70,3,0,-0.133545,0.249023,-0.077881,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.842,-70,4,0,-0.042236,-0.112549,-0.132324,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.850,-70,5,0,1.308838,0.373047,-0.637207,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.936,-70,6,0,1.999756,1.127686,-0.236572,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.940,-70,7,0,0.815918,0.205078,-0.351562,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.945,-70,8,0,-0.027100,-0.260498,-0.197021,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.949,-70,9,0,-0.046143,0.126709,-0.060791,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.954,-70,10,0,1.999756,-0.126465,-0.807617,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.959,-70,11,0,1.537598,0.951904,-0.452881,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.963,-70,12,0,0.779541,0.244385,0.052979,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.967,-70,13,0,-0.287109,-0.297119,-0.154785,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.972,-70,14,0,0.287109,0.130859,-0.164795,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.977,-70,15,0,1.999756,0.951904,-0.613037,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.981,-70,16,0,1.383057,0.429688,-0.365723,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.986,-70,17,0,0.286377,-0.042480,-0.195557,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.990,-70,18,0,-0.078613,-0.309814,-0.023682,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112349.994,-70,19,0,0.810547,0.128906,-0.545410,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.073,-70,20,0,1.999756,0.779541,-0.493164,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.080,-70,21,0,1.209717,0.197998,-0.145264,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.089,-70,22,0,-0.328613,0.028809,-0.114502,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.099,-70,23,0,0.041016,-0.108154,-0.115967,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.104,-70,24,0,1.952393,0.705811,-0.668213,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.109,-70,25,0,1.885254,0.716553,-0.341797,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.197,-70,26,0,0.621094,0.223145,-0.279053,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.202,-70,27,0,-0.076416,-0.314697,-0.138428,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.206,-70,28,0,0.041992,0.146729,-0.162842,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.211,-70,29,0,1.999756,0.159180,-0.620117,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.215,-70,30,0,1.408936,0.688477,-0.402832,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112350.220,-70,31,0,0.237793,0.356201,0.028809,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112352.301,-70,0,0,-0.129639,-0.197998,-0.226318,NaN,13.392858,36.024853
EE:56:81:F6:50:51,20160107112352.319,-70,1,0,0.650879,0.262695,-0.387939,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.354,-70,2,0,1.999756,1.031494,-0.490967,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.369,-70,3,0,1.020264,0.169922,-0.351318,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.374,-70,4,0,0.141113,-0.034424,-0.084961,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.379,-70,5,0,-0.095703,-0.217041,-0.118164,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.384,-70,6,0,1.711670,-0.074219,-0.841553,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.389,-70,7,0,1.841064,1.057373,-0.532227,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.394,-70,8,0,0.802490,0.222900,-0.033936,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.398,-70,9,0,-0.297119,-0.248291,-0.171875,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.403,-70,10,0,0.249268,0.152832,-0.121338,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.408,-70,11,0,1.999756,1.005615,-0.571777,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.413,-70,12,0,1.246826,0.597412,-0.354004,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.417,-70,13,0,0.197998,0.018311,-0.083252,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.507,-70,14,0,-0.065186,-0.420654,-0.062744,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.511,-70,15,0,0.858643,0.224854,-0.660889,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.515,-70,16,0,1.999756,0.816650,-0.553711,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.521,-70,17,0,0.974365,0.267090,-0.153564,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.525,-70,18,0,-0.285156,0.030273,-0.005127,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.529,-70,19,0,0.045654,-0.053711,-0.067627,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.567,-70,20,0,1.999756,0.530762,-0.604980,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.578,-70,21,0,1.860596,0.857666,-0.086426,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.584,-70,22,0,0.578369,0.270996,-0.344238,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.591,-70,23,0,-0.120850,-0.238525,-0.176758,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.596,-70,24,0,0.115723,0.229248,-0.228027,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.601,-70,25,0,1.999756,0.054443,-0.624023,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.609,-70,26,0,1.483154,0.655029,-0.385254,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.615,-70,27,0,0.176025,0.232422,0.083008,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.619,-70,28,0,-0.078369,-0.119629,-0.143555,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.624,-70,29,0,0.653320,0.275391,-0.501221,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.629,-70,30,0,1.999756,1.022949,-0.475586,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112352.633,-70,31,0,1.128906,0.215088,-0.400146,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112354.798,-70,0,0,0.090576,0.148438,-0.033447,NaN,13.392858,18.412685
EE:56:81:F6:50:51,20160107112354.809,-70,1,0,-0.047363,-0.324463,-0.084229,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.921,-70,2,0,1.105957,0.235352,-0.671875,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.927,-70,3,0,1.999756,0.811279,-0.464600,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.933,-70,4,0,1.121826,0.281738,-0.039307,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.938,-70,5,0,-0.292725,-0.025635,-0.213623,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.942,-70,6,0,0.063232,-0.051270,-0.175293,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.947,-70,7,0,1.999756,0.781006,-0.634521,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.952,-70,8,0,1.727295,0.878662,-0.140381,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.956,-70,9,0,0.410156,0.156982,-0.354736,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.960,-70,10,0,-0.019775,-0.407959,-0.092529,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.966,-70,11,0,0.296875,0.114746,-0.401367,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.970,-70,12,0,1.999756,0.371094,-0.622314,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.974,-70,13,0,1.237549,0.484619,-0.302734,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.979,-70,14,0,-0.068604,0.210938,-0.004395,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.984,-70,15,0,-0.027100,-0.151611,-0.104980,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.989,-70,16,0,1.070557,0.412842,-0.674316,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112354.995,-70,17,0,1.999756,0.986328,-0.366211,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.000,-70,18,0,0.752686,-0.008301,-0.317627,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.005,-70,19,0,-0.008057,-0.165527,-0.206055,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.050,-70,20,0,-0.076904,0.141602,-0.056885,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.056,-70,21,0,1.999756,-0.134521,-0.648438,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.149,-70,22,0,1.548584,0.906494,-0.370117,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.155,-70,23,0,0.489746,0.328613,-0.020752,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.159,-70,24,0,-0.168701,-0.212158,-0.141602,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.163,-70,25,0,0.177490,0.032959,-0.216797,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.193,-70,26,0,1.999756,0.862793,-0.644287,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.199,-70,27,0,1.549316,0.768799,-0.223877,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.205,-70,28,0,0.237549,-0.041016,-0.118652,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.212,-70,29,0,-0.058105,-0.358887,-0.200928,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.218,-70,30,0,0.345947,0.297852,-0.483887,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112355.223,-70,31,0,1.999756,0.279785,-0.614746,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112357.298,-70,0,0,1.531006,0.266602,-0.318115,NaN,13.392858,9.904359
EE:56:81:F6:50:51,20160107112357.307,-70,1,0,-0.229980,0.191162,-0.081055,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.340,-70,2,0,-0.023926,-0.033691,-0.155029,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.349,-70,3,0,0.928223,0.445312,-0.542969,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.355,-70,4,0,1.999756,0.821777,-0.351807,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.360,-70,5,0,1.048340,0.161865,-0.391357,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.366,-70,6,0,0.051025,0.056885,-0.067627,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.370,-70,7,0,-0.015625,-0.265869,-0.045410,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.375,-70,8,0,1.450684,-0.019531,-0.815918,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.380,-70,9,0,1.871826,0.927002,-0.496338,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.465,-70,10,0,1.199707,0.232666,-0.033936,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.471,-70,11,0,-0.269775,-0.055908,-0.127441,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.475,-70,12,0,0.060547,-0.139893,-0.157959,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.479,-70,13,0,1.999756,0.480469,-0.750977,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.484,-70,14,0,1.815918,0.870361,-0.356689,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.489,-70,15,0,0.529297,0.319092,-0.230957,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.493,-70,16,0,-0.108887,-0.499756,-0.288330,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.498,-70,17,0,0.162598,0.275146,-0.242432,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.503,-70,18,0,1.999756,0.128662,-0.680908,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.509,-70,19,0,1.317627,0.468018,-0.362793,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.559,-70,20,0,0.200195,0.175537,-0.105957,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.571,-70,21,0,-0.152344,-0.130615,-0.104492,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.584,-70,22,0,0.794434,0.327393,-0.656250,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.605,-70,23,0,1.999756,0.906982,-0.489258,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.615,-70,24,0,1.088379,0.165039,-0.520264,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.627,-70,25,0,0.110596,-0.096680,-0.116211,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.633,-70,26,0,-0.021729,-0.002441,-0.192383,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.637,-70,27,0,1.819824,-0.197998,-1.002441,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.641,-70,28,0,1.659180,0.902588,-0.476074,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.651,-70,29,0,0.874023,0.152100,-0.143799,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.739,-70,30,0,-0.328369,0.024170,-0.095703,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112357.744,-70,31,0,0.130615,-0.046143,-0.254150,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112359.800,-70,0,0,1.999756,0.998291,-0.490723,NaN,13.392858,35.569435
EE:56:81:F6:50:51,20160107112359.808,-70,1,0,1.542480,0.493652,-0.391113,NaN,13.392858,13.764926
EE:56:81:F6:50:51,20160107112359.829,-70,2,0,0.335449,0.176025,-0.126953,NaN,13.392858,13.764926
EE:56:81:F6:50:51,20160107112359.836,-70,3,0,-0.139648,-0.457764,-0.160400,NaN,13.392858,13.764926
EE:56:81:F6:50:51,20160107112359.840,-70,4,0,0.365723,0.246582,-0.437988,NaN,13.392858,13.764926
EE:56:81:F6:50:51,20160107112359.845,-70,5,0,1.999756,0.573975,-0.582764,NaN,13.392858,13.764926
