12:00:36.172, 194
12:00:36.201, 190
12:00:36.222, 188
12:00:36.273, 189
12:00:36.284, 189
12:00:36.314, 191
12:00:36.346, 190
12:00:36.357, 189
12:00:36.386, 190
12:00:36.398, 189
12:00:36.445, 189
12:00:36.457, 189
12:00:36.488, 188
12:00:36.498, 189
12:00:36.526, 189
12:00:36.537, 192
12:00:36.565, 191
12:00:36.575, 191
12:00:36.610, 191
12:00:36.626, 190
12:00:36.637, 191
12:00:36.649, 191
12:00:36.660, 191
12:00:36.692, 192
12:00:36.704, 192
12:00:36.737, 192
12:00:36.755, 196
12:00:36.797, 195
12:00:36.810, 192
12:00:36.896, 193
12:00:36.909, 201
12:00:36.951, 239
12:00:36.962, 182
12:00:36.994, 188
12:00:37.017, 195
12:00:37.051, 197
12:00:37.062, 198
12:00:37.093, 199
12:00:37.103, 203
12:00:37.134, 207
12:00:37.215, 211
12:00:37.255, 214
12:00:37.266, 203
12:00:37.293, 194
12:00:37.316, 190
12:00:37.347, 188
12:00:37.357, 188
12:00:37.385, 188
12:00:37.405, 188
12:00:37.435, 189
12:00:37.445, 189
12:00:37.458, 190
12:00:37.497, 189
12:00:37.507, 188
12:00:37.543, 189
12:00:37.554, 188
12:00:37.599, 189
12:00:37.609, 189
12:00:37.639, 189
12:00:37.650, 189
12:00:37.662, 190
12:00:37.695, 189
12:00:37.707, 190
12:00:37.736, 189
12:00:37.753, 190
12:00:37.802, 190
12:00:37.812, 190
12:00:37.841, 192
12:00:37.855, 192
12:00:37.884, 195
12:00:37.895, 192
12:00:37.924, 190
12:00:37.941, 191
12:00:37.970, 198
12:00:37.986, 183
12:00:38.019, 186
12:00:38.029, 192
12:00:38.042, 196
12:00:38.073, 197
12:00:38.088, 202
12:00:38.118, 203
12:00:38.128, 205
12:00:38.157, 210
12:00:38.167, 214
12:00:38.197, 214
12:00:38.206, 204
12:00:38.238, 193
12:00:38.255, 190
12:00:38.288, 186
12:00:38.299, 186
12:00:38.327, 186
12:00:38.338, 186
12:00:38.368, 187
12:00:38.378, 187
12:00:38.410, 186
12:00:38.426, 189
12:00:38.436, 189
12:00:38.447, 190
12:00:38.481, 190
12:00:38.491, 189
12:00:38.522, 190
12:00:38.534, 190
12:00:38.563, 191
12:00:38.579, 192
12:00:38.608, 191
12:00:38.618, 193
12:00:38.649, 193
12:00:38.662, 194
12:00:38.690, 195
12:00:38.701, 191
12:00:38.730, 192
12:00:38.747, 193
12:00:38.788, 231
12:00:38.799, 179
12:00:38.837, 186
12:00:38.847, 194
12:00:38.879, 198
12:00:38.889, 200
12:00:38.942, 201
12:00:38.952, 201
12:00:38.986, 208
12:00:38.996, 212
12:00:39.033, 213
12:00:39.043, 208
12:00:39.076, 191
12:00:39.087, 186
12:00:39.144, 185
12:00:39.157, 185
12:00:39.218, 186
12:00:39.236, 187
12:00:39.248, 189
12:00:39.260, 189
12:00:39.272, 188
12:00:39.307, 187
12:00:39.324, 187
12:00:39.353, 186
12:00:39.363, 188
12:00:39.393, 187
12:00:39.422, 187
12:00:39.434, 188
12:00:39.472, 188
12:00:39.482, 188
12:00:39.519, 187
12:00:39.534, 191
12:00:39.569, 191
12:00:39.579, 189
12:00:39.630, 189
12:00:39.643, 188
12:00:39.677, 210
12:00:39.687, 177
12:00:39.723, 187
12:00:39.733, 192
12:00:39.762, 196
12:00:39.772, 196
12:00:39.811, 198
12:00:39.825, 200
12:00:39.871, 207
12:00:39.884, 212
12:00:39.922, 211
12:00:39.933, 205
12:00:39.972, 195
12:00:39.983, 189
12:00:40.047, 184
12:00:40.057, 183
12:00:40.068, 184
12:00:40.109, 185
12:00:40.119, 185
12:00:40.150, 186
12:00:40.160, 185
12:00:40.190, 185
12:00:40.201, 186
12:00:40.234, 184
12:00:40.303, 185
12:00:40.339, 186
12:00:40.349, 186
12:00:40.379, 187
12:00:40.388, 186
12:00:40.417, 188
12:00:40.427, 187
12:00:40.437, 188
12:00:40.450, 190
12:00:40.486, 187
12:00:40.496, 188
12:00:40.543, 188
12:00:40.553, 184
12:00:40.583, 175
12:00:40.593, 187
12:00:40.630, 191
12:00:40.640, 195
12:00:40.656, 196
12:00:40.689, 199
12:00:40.699, 200
12:00:40.748, 204
12:00:40.758, 208
12:00:40.819, 211
12:00:40.829, 203
12:00:40.841, 193
12:00:40.851, 187
12:00:40.888, 184
12:00:40.898, 184
12:00:40.917, 186
12:00:40.928, 185
12:00:40.985, 186
12:00:40.996, 186
12:00:41.015, 185
12:00:41.053, 185
12:00:41.065, 184
12:00:41.097, 186
12:00:41.127, 185
12:00:41.137, 185
12:00:41.174, 188
12:00:41.186, 189
12:00:41.222, 184
12:00:41.234, 183
12:00:41.276, 182
12:00:41.286, 186
12:00:41.330, 194
12:00:41.340, 201
12:00:41.376, 199
12:00:41.388, 198
12:00:41.439, 192
12:00:41.449, 226
12:00:41.488, 176
12:00:41.498, 174
12:00:41.536, 184
12:00:41.548, 188
12:00:41.587, 194
12:00:41.599, 194
12:00:41.659, 196
12:00:41.673, 198
12:00:41.711, 206
12:00:41.723, 210
12:00:41.764, 206
12:00:41.776, 199
12:00:41.849, 182
12:00:41.860, 179
12:00:41.890, 179
12:00:41.901, 179
12:00:41.931, 180
12:00:41.943, 181
12:00:41.973, 181
12:00:41.986, 182
12:00:42.040, 181
12:00:42.053, 182
12:00:42.099, 179
12:00:42.110, 179
12:00:42.145, 179
12:00:42.155, 179
12:00:42.186, 181
12:00:42.196, 182
12:00:42.235, 183
12:00:42.246, 183
12:00:42.256, 184
12:00:42.291, 185
12:00:42.301, 188
12:00:42.333, 185
12:00:42.343, 185
12:00:42.374, 184
12:00:42.390, 230
12:00:42.423, 176
12:00:42.434, 173
12:00:42.444, 185
12:00:42.454, 192
12:00:42.466, 192
12:00:42.502, 195
12:00:42.513, 195
12:00:42.548, 202
12:00:42.559, 206
12:00:42.588, 209
12:00:42.599, 206
12:00:42.640, 196
12:00:42.652, 189
12:00:42.688, 181
12:00:42.699, 179
12:00:42.749, 180
12:00:42.761, 181
12:00:42.792, 181
12:00:42.807, 183
12:00:42.859, 181
12:00:42.871, 182
12:00:42.922, 182
12:00:42.938, 181
12:00:42.989, 181
12:00:42.999, 182
12:00:43.054, 182
12:00:43.065, 182
12:00:43.097, 183
12:00:43.107, 186
12:00:43.159, 184
12:00:43.176, 184
12:00:43.206, 183
12:00:43.217, 223
12:00:43.263, 184
12:00:43.274, 167
12:00:43.304, 185
12:00:43.315, 188
12:00:43.367, 191
12:00:43.385, 193
12:00:43.415, 197
12:00:43.426, 200
12:00:43.439, 203
12:00:43.449, 205
12:00:43.459, 204
12:00:43.469, 195
12:00:43.480, 181
12:00:43.523, 178
12:00:43.534, 178
12:00:43.581, 178
12:00:43.592, 180
12:00:43.646, 180
12:00:43.657, 181
12:00:43.713, 180
12:00:43.723, 179
12:00:43.780, 179
12:00:43.796, 178
12:00:43.837, 179
12:00:43.847, 180
12:00:43.861, 179
12:00:43.912, 181
12:00:43.926, 182
12:00:43.977, 182
12:00:43.987, 182
12:00:44.031, 186
12:00:44.041, 234
12:00:44.054, 171
12:00:44.100, 171
12:00:44.110, 186
12:00:44.153, 188
12:00:44.164, 190
12:00:44.198, 190
12:00:44.208, 195
12:00:44.241, 199
12:00:44.253, 203
12:00:44.285, 205
12:00:44.296, 200
12:00:44.353, 192
12:00:44.364, 178
12:00:44.398, 177
12:00:44.409, 177
12:00:44.463, 177
12:00:44.474, 179
12:00:44.505, 180
12:00:44.516, 180
12:00:44.558, 181
12:00:44.568, 180
12:00:44.599, 179
12:00:44.610, 178
12:00:44.643, 179
12:00:44.653, 181
12:00:44.664, 184
12:00:44.675, 181
12:00:44.712, 180
12:00:44.722, 179
12:00:44.774, 179
12:00:44.792, 220
12:00:44.843, 167
12:00:44.855, 176
12:00:44.893, 183
12:00:44.905, 187
12:00:44.937, 189
12:00:44.947, 189
12:00:44.982, 193
12:00:44.992, 199
12:00:45.023, 202
12:00:45.033, 203
12:00:45.044, 196
12:00:45.062, 187
12:00:45.094, 181
12:00:45.104, 175
12:00:45.156, 177
12:00:45.166, 177
12:00:45.230, 178
12:00:45.241, 180
12:00:45.254, 179
12:00:45.293, 179
12:00:45.303, 178
12:00:45.335, 179
12:00:45.346, 179
12:00:45.378, 179
12:00:45.389, 179
12:00:45.446, 180
12:00:45.459, 179
12:00:45.509, 183
12:00:45.521, 184
12:00:45.553, 183
12:00:45.564, 182
12:00:45.621, 180
12:00:45.631, 208
12:00:45.641, 198
12:00:45.652, 168
12:00:45.669, 183
12:00:45.703, 184
12:00:45.714, 188
12:00:45.747, 190
12:00:45.766, 195
12:00:45.798, 198
12:00:45.810, 200
12:00:45.875, 205
12:00:45.887, 203
12:00:45.917, 197
12:00:45.927, 181
12:00:46.010, 178
12:00:46.020, 180
12:00:46.054, 179
12:00:46.071, 183
12:00:46.110, 185
12:00:46.120, 184
12:00:46.162, 185
12:00:46.173, 184
12:00:46.215, 181
12:00:46.227, 179
12:00:46.239, 177
12:00:46.258, 178
12:00:46.293, 179
12:00:46.305, 180
12:00:46.336, 181
12:00:46.348, 182
12:00:46.397, 183
12:00:46.407, 183
12:00:46.450, 183
12:00:46.468, 184
12:00:46.508, 183
12:00:46.518, 183
12:00:46.562, 186
12:00:46.573, 189
12:00:46.626, 186
12:00:46.637, 184
12:00:46.647, 184
12:00:46.663, 222
12:00:46.700, 184
12:00:46.711, 175
12:00:46.741, 184
12:00:46.752, 187
12:00:46.783, 188
12:00:46.810, 189
12:00:46.849, 192
12:00:46.866, 199
12:00:46.903, 205
12:00:46.913, 210
12:00:46.944, 210
12:00:46.953, 192
12:00:46.983, 186
12:00:46.993, 181
12:00:47.034, 181
12:00:47.045, 182
12:00:47.055, 181
12:00:47.066, 182
12:00:47.105, 180
12:00:47.115, 180
12:00:47.167, 180
12:00:47.177, 177
12:00:47.244, 179
12:00:47.254, 176
12:00:47.265, 176
12:00:47.298, 178
12:00:47.311, 181
12:00:47.342, 183
12:00:47.352, 181
12:00:47.383, 182
12:00:47.399, 183
12:00:47.438, 182
12:00:47.449, 183
12:00:47.490, 183
12:00:47.500, 188
12:00:47.537, 185
12:00:47.549, 183
12:00:47.595, 183
12:00:47.612, 188
12:00:47.652, 170
12:00:47.663, 171
12:00:47.710, 179
12:00:47.721, 184
12:00:47.775, 188
12:00:47.788, 188
12:00:47.838, 190
12:00:47.849, 193
12:00:47.881, 201
12:00:47.891, 202
12:00:47.922, 197
12:00:47.932, 189
12:00:47.963, 181
12:00:47.979, 178
12:00:48.011, 176
12:00:48.021, 176
12:00:48.058, 178
12:00:48.068, 177
12:00:48.102, 177
12:00:48.112, 176
12:00:48.150, 175
12:00:48.167, 177
12:00:48.221, 175
12:00:48.233, 174
12:00:48.246, 175
12:00:48.256, 176
12:00:48.266, 176
12:00:48.276, 178
12:00:48.309, 177
12:00:48.325, 177
12:00:48.358, 174
12:00:48.369, 175
12:00:48.400, 178
12:00:48.410, 180
12:00:48.449, 178
12:00:48.461, 177
12:00:48.511, 177
12:00:48.527, 218
12:00:48.580, 176
12:00:48.590, 170
12:00:48.642, 182
12:00:48.653, 184
12:00:48.664, 186
12:00:48.701, 187
12:00:48.713, 191
12:00:48.752, 192
12:00:48.769, 198
12:00:48.800, 202
12:00:48.810, 200
12:00:48.843, 193
12:00:48.856, 179
12:00:48.897, 176
12:00:48.912, 176
12:00:48.967, 176
12:00:48.977, 175
12:00:49.033, 178
12:00:49.044, 180
12:00:49.055, 182
12:00:49.066, 181
12:00:49.102, 175
12:00:49.118, 181
12:00:49.151, 181
12:00:49.162, 181
12:00:49.196, 180
12:00:49.205, 181
12:00:49.240, 182
12:00:49.250, 184
12:00:49.345, 183
12:00:49.409, 186
12:00:49.420, 183
12:00:49.454, 183
12:00:49.465, 181
12:00:49.500, 215
12:00:49.511, 168
12:00:49.543, 177
12:00:49.553, 183
12:00:49.590, 186
12:00:49.601, 189
12:00:49.636, 194
12:00:49.651, 197
12:00:49.683, 200
12:00:49.692, 204
12:00:49.725, 208
12:00:49.735, 204
12:00:49.773, 193
12:00:49.784, 186
12:00:49.832, 183
12:00:49.844, 184
12:00:49.881, 186
12:00:49.891, 185
12:00:49.924, 183
12:00:49.940, 182
12:00:49.972, 180
12:00:49.983, 180
12:00:50.049, 180
12:00:50.061, 181
12:00:50.098, 182
12:00:50.108, 181
12:00:50.141, 182
12:00:50.157, 184
12:00:50.188, 179
12:00:50.198, 181
12:00:50.238, 184
12:00:50.250, 233
12:00:50.283, 172
12:00:50.294, 182
12:00:50.350, 186
12:00:50.367, 187
12:00:50.401, 189
12:00:50.411, 189
12:00:50.453, 191
12:00:50.464, 195
12:00:50.496, 198
12:00:50.506, 200
12:00:50.537, 188
12:00:50.555, 180
12:00:50.590, 178
12:00:50.600, 176
12:00:50.632, 177
12:00:50.643, 177
12:00:50.653, 178
12:00:50.665, 179
12:00:50.701, 179
12:00:50.718, 181
12:00:50.756, 178
12:00:50.767, 178
12:00:50.845, 180
12:00:50.855, 181
12:00:50.865, 179
12:00:50.880, 180
12:00:50.914, 178
12:00:50.925, 177
12:00:50.956, 187
12:00:50.966, 164
12:00:50.999, 177
12:00:51.010, 183
12:00:51.056, 188
12:00:51.074, 189
12:00:51.114, 189
12:00:51.125, 194
12:00:51.182, 196
12:00:51.193, 201
12:00:51.240, 203
12:00:51.252, 194
12:00:51.284, 186
12:00:51.300, 180
12:00:51.332, 178
12:00:51.342, 178
12:00:51.374, 179
12:00:51.384, 180
12:00:51.420, 179
12:00:51.430, 180
12:00:51.440, 180
12:00:51.457, 179
12:00:51.492, 181
12:00:51.502, 180
12:00:51.537, 179
12:00:51.549, 179
12:00:51.591, 178
12:00:51.603, 206
12:00:51.651, 167
12:00:51.671, 179
12:00:51.720, 183
12:00:51.730, 186
12:00:51.778, 190
12:00:51.789, 193
12:00:51.840, 194
12:00:51.851, 197
12:00:51.863, 206
12:00:51.904, 202
12:00:51.915, 194
12:00:51.949, 184
12:00:51.959, 182
12:00:51.993, 179
12:00:52.003, 178
12:00:52.055, 180
12:00:52.072, 181
12:00:52.105, 182
12:00:52.117, 181
12:00:52.151, 181
12:00:52.162, 184
12:00:52.217, 183
12:00:52.270, 182
12:00:52.304, 182
12:00:52.322, 181
12:00:52.357, 184
12:00:52.367, 186
12:00:52.400, 184
12:00:52.410, 183
12:00:52.442, 182
12:00:52.455, 203
12:00:52.490, 211
12:00:52.506, 179
12:00:52.547, 185
12:00:52.557, 187
12:00:52.599, 190
12:00:52.609, 194
12:00:52.651, 196
12:00:52.663, 199
12:00:52.705, 202
12:00:52.721, 209
12:00:52.763, 201
12:00:52.773, 191
12:00:52.821, 185
12:00:52.835, 182
12:00:52.846, 181
12:00:52.874, 181
12:00:52.910, 181
12:00:52.921, 181
12:00:52.956, 182
12:00:52.966, 180
12:00:53.025, 180
12:00:53.040, 179
12:00:53.050, 179
12:00:53.060, 181
12:00:53.077, 180
12:00:53.120, 182
12:00:53.130, 183
12:00:53.172, 184
12:00:53.182, 183
12:00:53.226, 183
12:00:53.236, 185
12:00:53.251, 230
12:00:53.297, 174
12:00:53.307, 182
12:00:53.339, 185
12:00:53.351, 188
12:00:53.385, 191
12:00:53.397, 191
12:00:53.435, 195
12:00:53.447, 199
12:00:53.488, 203
12:00:53.498, 200
12:00:53.531, 190
12:00:53.541, 185
12:00:53.579, 179
12:00:53.589, 178
12:00:53.623, 178
12:00:53.632, 180
12:00:53.652, 181
12:00:53.689, 181
12:00:53.700, 179
12:00:53.741, 178
12:00:53.752, 178
12:00:53.810, 179
12:00:53.820, 180
12:00:53.887, 181
12:00:53.897, 179
12:00:53.957, 181
12:00:53.966, 182
12:00:54.024, 184
12:00:54.034, 181
12:00:54.044, 183
12:00:54.062, 185
12:00:54.097, 182
12:00:54.107, 181
12:00:54.142, 186
12:00:54.152, 226
12:00:54.185, 172
12:00:54.196, 183
12:00:54.229, 185
12:00:54.245, 188
12:00:54.256, 189
12:00:54.293, 193
12:00:54.303, 196
12:00:54.347, 198
12:00:54.358, 203
12:00:54.394, 206
12:00:54.405, 203
12:00:54.461, 184
12:00:54.472, 180
12:00:54.509, 179
12:00:54.519, 177
12:00:54.582, 180
12:00:54.592, 181
12:00:54.626, 179
12:00:54.639, 180
12:00:54.658, 180
12:00:54.700, 179
12:00:54.710, 179
12:00:54.752, 180
12:00:54.762, 180
12:00:54.807, 181
12:00:54.817, 180
12:00:54.856, 180
12:00:54.874, 181
12:00:54.918, 182
12:00:54.928, 183
12:00:54.985, 185
12:00:54.995, 183
12:00:55.029, 182
12:00:55.040, 182
12:00:55.056, 207
12:00:55.067, 205
12:00:55.106, 169
12:00:55.116, 184
12:00:55.172, 186
12:00:55.183, 189
12:00:55.242, 189
12:00:55.253, 193
12:00:55.270, 193
12:00:55.304, 201
12:00:55.314, 204
12:00:55.347, 203
12:00:55.357, 196
12:00:55.390, 182
12:00:55.400, 177
12:00:55.435, 178
12:00:55.452, 176
12:00:55.486, 179
12:00:55.497, 179
12:00:55.532, 179
12:00:55.543, 181
12:00:55.596, 180
12:00:55.606, 180
12:00:55.658, 179
12:00:55.675, 179
12:00:55.711, 179
12:00:55.721, 179
12:00:55.757, 179
12:00:55.767, 181
12:00:55.800, 180
12:00:55.811, 184
12:00:55.858, 181
12:00:55.875, 180
